order_id,order_date,order_time,item_name,category,price,quantity,revenue,hour
1416,2023-01-24,2026-01-16 17:18:39,Cheeseburger,American,13.95,1,13.95,17
1416,2023-01-24,2026-01-16 17:18:39,Steak Burrito,Mexican,14.95,1,14.95,17
1416,2023-01-24,2026-01-16 17:18:39,Chicken Torta,Mexican,11.95,1,11.95,17
1416,2023-01-24,2026-01-16 17:18:39,Cheese Quesadillas,Mexican,10.5,1,10.5,17
1417,2023-01-24,2026-01-16 17:31:05,Pork Ramen,Asian,17.95,1,17.95,17
1417,2023-01-24,2026-01-16 17:31:05,Chicken Burrito,Mexican,12.95,1,12.95,17
1417,2023-01-24,2026-01-16 17:31:05,Mushroom Ravioli,Italian,15.5,1,15.5,17
1417,2023-01-24,2026-01-16 17:31:05,California Roll,Asian,11.95,1,11.95,17
1418,2023-01-24,2026-01-16 17:50:34,Steak Torta,Mexican,13.95,1,13.95,17
1419,2023-01-24,2026-01-16 18:07:48,California Roll,Asian,11.95,1,11.95,18
1419,2023-01-24,2026-01-16 18:07:48,Eggplant Parmesan,Italian,16.95,1,16.95,18
1420,2023-01-24,2026-01-16 18:10:44,Chicken Tacos,Mexican,11.95,1,11.95,18
1420,2023-01-24,2026-01-16 18:10:44,Steak Tacos,Mexican,13.95,1,13.95,18
1420,2023-01-24,2026-01-16 18:10:44,Shrimp Scampi,Italian,19.95,1,19.95,18
1421,2023-01-24,2026-01-16 18:17:01,Chips & Salsa,Mexican,7.0,1,7.0,18
1422,2023-01-24,2026-01-16 18:26:42,Mushroom Ravioli,Italian,15.5,1,15.5,18
1422,2023-01-24,2026-01-16 18:26:42,French Fries,American,7.0,1,7.0,18
1423,2023-01-24,2026-01-16 18:32:23,Orange Chicken,Asian,16.5,1,16.5,18
1423,2023-01-24,2026-01-16 18:32:23,Tofu Pad Thai,Asian,14.5,1,14.5,18
1423,2023-01-24,2026-01-16 18:32:23,Chicken Torta,Mexican,11.95,1,11.95,18
1424,2023-01-24,2026-01-16 18:43:24,Steak Burrito,Mexican,14.95,1,14.95,18
1424,2023-01-24,2026-01-16 18:43:24,Eggplant Parmesan,Italian,16.95,1,16.95,18
1425,2023-01-24,2026-01-16 18:50:51,Cheeseburger,American,13.95,1,13.95,18
1425,2023-01-24,2026-01-16 18:50:51,Cheese Lasagna,Italian,15.5,1,15.5,18
1425,2023-01-24,2026-01-16 18:50:51,French Fries,American,7.0,1,7.0,18
1426,2023-01-24,2026-01-16 19:06:06,Steak Burrito,Mexican,14.95,1,14.95,19
1427,2023-01-24,2026-01-16 19:26:06,Spaghetti,Italian,14.5,1,14.5,19
1427,2023-01-24,2026-01-16 19:26:06,Chicken Burrito,Mexican,12.95,1,12.95,19
1427,2023-01-24,2026-01-16 19:26:06,Chicken Torta,Mexican,11.95,1,11.95,19
1428,2023-01-24,2026-01-16 19:33:57,Veggie Burger,American,10.5,1,10.5,19
1428,2023-01-24,2026-01-16 19:33:57,Eggplant Parmesan,Italian,16.95,1,16.95,19
1429,2023-01-24,2026-01-16 19:36:22,Tofu Pad Thai,Asian,14.5,1,14.5,19
1429,2023-01-24,2026-01-16 19:36:22,Spaghetti,Italian,14.5,1,14.5,19
1429,2023-01-24,2026-01-16 19:36:22,Salmon Roll,Asian,14.95,1,14.95,19
1429,2023-01-24,2026-01-16 19:36:22,Steak Burrito,Mexican,14.95,1,14.95,19
1430,2023-01-24,2026-01-16 19:39:56,Cheeseburger,American,13.95,1,13.95,19
1430,2023-01-24,2026-01-16 19:39:56,Meat Lasagna,Italian,17.95,1,17.95,19
1430,2023-01-24,2026-01-16 19:39:56,,,,1,,19
1431,2023-01-24,2026-01-16 19:40:03,Mushroom Ravioli,Italian,15.5,1,15.5,19
1432,2023-01-24,2026-01-16 19:41:52,Cheeseburger,American,13.95,1,13.95,19
1432,2023-01-24,2026-01-16 19:41:52,Chicken Burrito,Mexican,12.95,1,12.95,19
1432,2023-01-24,2026-01-16 19:41:52,Meat Lasagna,Italian,17.95,1,17.95,19
1433,2023-01-24,2026-01-16 19:43:23,Pork Ramen,Asian,17.95,1,17.95,19
1433,2023-01-24,2026-01-16 19:43:23,Chicken Torta,Mexican,11.95,1,11.95,19
1434,2023-01-24,2026-01-16 19:43:40,Chicken Tacos,Mexican,11.95,1,11.95,19
1434,2023-01-24,2026-01-16 19:43:40,Mushroom Ravioli,Italian,15.5,1,15.5,19
1435,2023-01-24,2026-01-16 19:44:56,Chicken Burrito,Mexican,12.95,1,12.95,19
1435,2023-01-24,2026-01-16 19:44:56,Chicken Torta,Mexican,11.95,1,11.95,19
1435,2023-01-24,2026-01-16 19:44:56,Steak Torta,Mexican,13.95,1,13.95,19
1435,2023-01-24,2026-01-16 19:44:56,Potstickers,Asian,9.0,1,9.0,19
1436,2023-01-24,2026-01-16 19:46:06,Fettuccine Alfredo,Italian,14.5,1,14.5,19
1436,2023-01-24,2026-01-16 19:46:06,Shrimp Scampi,Italian,19.95,1,19.95,19
1436,2023-01-24,2026-01-16 19:46:06,Potstickers,Asian,9.0,1,9.0,19
1437,2023-01-24,2026-01-16 19:47:50,Hamburger,American,12.95,1,12.95,19
1438,2023-01-24,2026-01-16 19:54:07,Fettuccine Alfredo,Italian,14.5,1,14.5,19
1438,2023-01-24,2026-01-16 19:54:07,Chicken Burrito,Mexican,12.95,1,12.95,19
1439,2023-01-24,2026-01-16 19:56:32,Steak Burrito,Mexican,14.95,1,14.95,19
1439,2023-01-24,2026-01-16 19:56:32,Eggplant Parmesan,Italian,16.95,1,16.95,19
1440,2023-01-24,2026-01-16 19:56:33,Tofu Pad Thai,Asian,14.5,1,14.5,19
1441,2023-01-24,2026-01-16 20:13:00,Chicken Burrito,Mexican,12.95,1,12.95,20
1441,2023-01-24,2026-01-16 20:13:00,Mac & Cheese,American,7.0,1,7.0,20
1442,2023-01-24,2026-01-16 20:21:20,Hot Dog,American,9.0,1,9.0,20
1442,2023-01-24,2026-01-16 20:21:20,Chicken Parmesan,Italian,17.95,1,17.95,20
1442,2023-01-24,2026-01-16 20:21:20,Chicken Parmesan,Italian,17.95,1,17.95,20
1442,2023-01-24,2026-01-16 20:21:20,Eggplant Parmesan,Italian,16.95,1,16.95,20
1443,2023-01-24,2026-01-16 20:23:34,Tofu Pad Thai,Asian,14.5,1,14.5,20
1443,2023-01-24,2026-01-16 20:23:34,Edamame,Asian,5.0,1,5.0,20
1444,2023-01-24,2026-01-16 20:29:10,Pork Ramen,Asian,17.95,1,17.95,20
1445,2023-01-24,2026-01-16 20:29:40,Orange Chicken,Asian,16.5,1,16.5,20
1445,2023-01-24,2026-01-16 20:29:40,Steak Tacos,Mexican,13.95,1,13.95,20
1445,2023-01-24,2026-01-16 20:29:40,Cheeseburger,American,13.95,1,13.95,20
1445,2023-01-24,2026-01-16 20:29:40,French Fries,American,7.0,1,7.0,20
1446,2023-01-24,2026-01-16 20:40:47,Hot Dog,American,9.0,1,9.0,20
1446,2023-01-24,2026-01-16 20:40:47,California Roll,Asian,11.95,1,11.95,20
1447,2023-01-24,2026-01-16 20:41:28,Spaghetti & Meatballs,Italian,17.95,1,17.95,20
1447,2023-01-24,2026-01-16 20:41:28,Chicken Torta,Mexican,11.95,1,11.95,20
1448,2023-01-24,2026-01-16 20:59:29,Chicken Burrito,Mexican,12.95,1,12.95,20
1449,2023-01-24,2026-01-16 21:12:27,Mac & Cheese,American,7.0,1,7.0,21
1449,2023-01-24,2026-01-16 21:12:27,Chips & Salsa,Mexican,7.0,1,7.0,21
1450,2023-01-24,2026-01-16 21:23:08,Hamburger,American,12.95,1,12.95,21
1450,2023-01-24,2026-01-16 21:23:08,Hamburger,American,12.95,1,12.95,21
1450,2023-01-24,2026-01-16 21:23:08,Spaghetti,Italian,14.5,1,14.5,21
1450,2023-01-24,2026-01-16 21:23:08,Edamame,Asian,5.0,1,5.0,21
1451,2023-01-24,2026-01-16 21:23:59,Spaghetti,Italian,14.5,1,14.5,21
1451,2023-01-24,2026-01-16 21:23:59,Spaghetti & Meatballs,Italian,17.95,1,17.95,21
1451,2023-01-24,2026-01-16 21:23:59,Korean Beef Bowl,Asian,17.95,1,17.95,21
1451,2023-01-24,2026-01-16 21:23:59,Salmon Roll,Asian,14.95,1,14.95,21
1452,2023-01-24,2026-01-16 22:32:11,Cheese Lasagna,Italian,15.5,1,15.5,22
1452,2023-01-24,2026-01-16 22:32:11,Chicken Torta,Mexican,11.95,1,11.95,22
1453,2023-01-25,2026-01-16 12:24:36,Steak Tacos,Mexican,13.95,1,13.95,12
1453,2023-01-25,2026-01-16 12:24:36,Cheese Quesadillas,Mexican,10.5,1,10.5,12
1453,2023-01-25,2026-01-16 12:24:36,Mac & Cheese,American,7.0,1,7.0,12
1453,2023-01-25,2026-01-16 12:24:36,French Fries,American,7.0,1,7.0,12
1454,2023-01-25,2026-01-16 12:27:51,Korean Beef Bowl,Asian,17.95,1,17.95,12
1454,2023-01-25,2026-01-16 12:27:51,Potstickers,Asian,9.0,1,9.0,12
1455,2023-01-25,2026-01-16 13:30:03,Korean Beef Bowl,Asian,17.95,1,17.95,13
1456,2023-01-25,2026-01-16 13:35:14,Hamburger,American,12.95,1,12.95,13
1457,2023-01-25,2026-01-16 13:35:53,Hamburger,American,12.95,1,12.95,13
1457,2023-01-25,2026-01-16 13:35:53,Orange Chicken,Asian,16.5,1,16.5,13
1457,2023-01-25,2026-01-16 13:35:53,Chicken Tacos,Mexican,11.95,1,11.95,13
1457,2023-01-25,2026-01-16 13:35:53,Tofu Pad Thai,Asian,14.5,1,14.5,13
1457,2023-01-25,2026-01-16 13:35:53,Spaghetti,Italian,14.5,1,14.5,13
1457,2023-01-25,2026-01-16 13:35:53,Salmon Roll,Asian,14.95,1,14.95,13
1457,2023-01-25,2026-01-16 13:35:53,Mac & Cheese,American,7.0,1,7.0,13
1457,2023-01-25,2026-01-16 13:35:53,Chips & Salsa,Mexican,7.0,1,7.0,13
1457,2023-01-25,2026-01-16 13:35:53,French Fries,American,7.0,1,7.0,13
1457,2023-01-25,2026-01-16 13:35:53,Eggplant Parmesan,Italian,16.95,1,16.95,13
1458,2023-01-25,2026-01-16 13:46:05,Cheeseburger,American,13.95,1,13.95,13
1458,2023-01-25,2026-01-16 13:46:05,Pork Ramen,Asian,17.95,1,17.95,13
1458,2023-01-25,2026-01-16 13:46:05,California Roll,Asian,11.95,1,11.95,13
1458,2023-01-25,2026-01-16 13:46:05,Chicken Torta,Mexican,11.95,1,11.95,13
1459,2023-01-25,2026-01-16 14:01:11,Cheese Lasagna,Italian,15.5,1,15.5,14
1459,2023-01-25,2026-01-16 14:01:11,Mushroom Ravioli,Italian,15.5,1,15.5,14
1460,2023-01-25,2026-01-16 14:17:13,Chips & Guacamole,Mexican,9.0,1,9.0,14
1461,2023-01-25,2026-01-16 14:21:02,Tofu Pad Thai,Asian,14.5,1,14.5,14
1461,2023-01-25,2026-01-16 14:21:02,Spaghetti & Meatballs,Italian,17.95,1,17.95,14
1461,2023-01-25,2026-01-16 14:21:02,Cheese Lasagna,Italian,15.5,1,15.5,14
1461,2023-01-25,2026-01-16 14:21:02,California Roll,Asian,11.95,1,11.95,14
1461,2023-01-25,2026-01-16 14:21:02,Chicken Parmesan,Italian,17.95,1,17.95,14
1462,2023-01-25,2026-01-16 14:32:07,Chicken Parmesan,Italian,17.95,1,17.95,14
1463,2023-01-25,2026-01-16 14:32:44,Mushroom Ravioli,Italian,15.5,1,15.5,14
1464,2023-01-25,2026-01-16 14:43:49,Hamburger,American,12.95,1,12.95,14
1465,2023-01-25,2026-01-16 14:45:05,Korean Beef Bowl,Asian,17.95,1,17.95,14
1465,2023-01-25,2026-01-16 14:45:05,Steak Burrito,Mexican,14.95,1,14.95,14
1466,2023-01-25,2026-01-16 14:48:05,Edamame,Asian,5.0,1,5.0,14
1466,2023-01-25,2026-01-16 14:48:05,French Fries,American,7.0,1,7.0,14
1467,2023-01-25,2026-01-16 14:50:29,Hamburger,American,12.95,1,12.95,14
1468,2023-01-25,2026-01-16 15:05:16,Hamburger,American,12.95,1,12.95,15
1468,2023-01-25,2026-01-16 15:05:16,Steak Burrito,Mexican,14.95,1,14.95,15
1469,2023-01-25,2026-01-16 15:23:21,Steak Tacos,Mexican,13.95,1,13.95,15
1469,2023-01-25,2026-01-16 15:23:21,Chicken Torta,Mexican,11.95,1,11.95,15
1470,2023-01-25,2026-01-16 15:29:05,Hamburger,American,12.95,1,12.95,15
1470,2023-01-25,2026-01-16 15:29:05,Steak Torta,Mexican,13.95,1,13.95,15
1471,2023-01-25,2026-01-16 16:07:00,Orange Chicken,Asian,16.5,1,16.5,16
1471,2023-01-25,2026-01-16 16:07:00,Steak Tacos,Mexican,13.95,1,13.95,16
1471,2023-01-25,2026-01-16 16:07:00,Cheeseburger,American,13.95,1,13.95,16
1471,2023-01-25,2026-01-16 16:07:00,Spaghetti & Meatballs,Italian,17.95,1,17.95,16
1472,2023-01-25,2026-01-16 16:32:36,Mushroom Ravioli,Italian,15.5,1,15.5,16
1472,2023-01-25,2026-01-16 16:32:36,Eggplant Parmesan,Italian,16.95,1,16.95,16
1473,2023-01-25,2026-01-16 16:36:54,Chicken Torta,Mexican,11.95,1,11.95,16
1473,2023-01-25,2026-01-16 16:36:54,Chicken Torta,Mexican,11.95,1,11.95,16
1474,2023-01-25,2026-01-16 16:52:12,Orange Chicken,Asian,16.5,1,16.5,16
1474,2023-01-25,2026-01-16 16:52:12,Cheese Quesadillas,Mexican,10.5,1,10.5,16
1475,2023-01-25,2026-01-16 16:59:21,Spaghetti & Meatballs,Italian,17.95,1,17.95,16
1475,2023-01-25,2026-01-16 16:59:21,Edamame,Asian,5.0,1,5.0,16
1475,2023-01-25,2026-01-16 16:59:21,Chicken Torta,Mexican,11.95,1,11.95,16
1475,2023-01-25,2026-01-16 16:59:21,Shrimp Scampi,Italian,19.95,1,19.95,16
1476,2023-01-25,2026-01-16 17:05:06,Hamburger,American,12.95,1,12.95,17
1477,2023-01-25,2026-01-16 17:08:54,Chicken Parmesan,Italian,17.95,1,17.95,17
1478,2023-01-25,2026-01-16 17:26:23,Veggie Burger,American,10.5,1,10.5,17
1478,2023-01-25,2026-01-16 17:26:23,Edamame,Asian,5.0,1,5.0,17
1478,2023-01-25,2026-01-16 17:26:23,Chicken Torta,Mexican,11.95,1,11.95,17
1478,2023-01-25,2026-01-16 17:26:23,Potstickers,Asian,9.0,1,9.0,17
1479,2023-01-25,2026-01-16 17:30:14,Chicken Tacos,Mexican,11.95,1,11.95,17
1479,2023-01-25,2026-01-16 17:30:14,Steak Torta,Mexican,13.95,1,13.95,17
1480,2023-01-25,2026-01-16 17:48:20,Spaghetti & Meatballs,Italian,17.95,1,17.95,17
1480,2023-01-25,2026-01-16 17:48:20,California Roll,Asian,11.95,1,11.95,17
1481,2023-01-25,2026-01-16 18:12:26,Hot Dog,American,9.0,1,9.0,18
1481,2023-01-25,2026-01-16 18:12:26,Mac & Cheese,American,7.0,1,7.0,18
1482,2023-01-25,2026-01-16 18:32:16,Mushroom Ravioli,Italian,15.5,1,15.5,18
1483,2023-01-25,2026-01-16 18:39:10,Orange Chicken,Asian,16.5,1,16.5,18
1483,2023-01-25,2026-01-16 18:39:10,Hot Dog,American,9.0,1,9.0,18
1483,2023-01-25,2026-01-16 18:39:10,Mushroom Ravioli,Italian,15.5,1,15.5,18
1484,2023-01-25,2026-01-16 18:57:43,Orange Chicken,Asian,16.5,1,16.5,18
1484,2023-01-25,2026-01-16 18:57:43,Cheeseburger,American,13.95,1,13.95,18
1484,2023-01-25,2026-01-16 18:57:43,French Fries,American,7.0,1,7.0,18
1485,2023-01-25,2026-01-16 19:05:15,Chicken Tacos,Mexican,11.95,1,11.95,19
1485,2023-01-25,2026-01-16 19:05:15,Chicken Parmesan,Italian,17.95,1,17.95,19
1486,2023-01-25,2026-01-16 19:09:03,Meat Lasagna,Italian,17.95,1,17.95,19
1487,2023-01-25,2026-01-16 19:41:47,Steak Burrito,Mexican,14.95,1,14.95,19
1488,2023-01-25,2026-01-16 19:49:28,Salmon Roll,Asian,14.95,1,14.95,19
1488,2023-01-25,2026-01-16 19:49:28,Chicken Parmesan,Italian,17.95,1,17.95,19
1489,2023-01-25,2026-01-16 20:01:54,Edamame,Asian,5.0,1,5.0,20
1490,2023-01-25,2026-01-16 20:07:13,Spaghetti & Meatballs,Italian,17.95,1,17.95,20
1490,2023-01-25,2026-01-16 20:07:13,Cheese Lasagna,Italian,15.5,1,15.5,20
1490,2023-01-25,2026-01-16 20:07:13,Potstickers,Asian,9.0,1,9.0,20
1490,2023-01-25,2026-01-16 20:07:13,Eggplant Parmesan,Italian,16.95,1,16.95,20
1491,2023-01-25,2026-01-16 20:19:40,Orange Chicken,Asian,16.5,1,16.5,20
1492,2023-01-25,2026-01-16 20:46:56,Hamburger,American,12.95,1,12.95,20
1492,2023-01-25,2026-01-16 20:46:56,Korean Beef Bowl,Asian,17.95,1,17.95,20
1492,2023-01-25,2026-01-16 20:46:56,California Roll,Asian,11.95,1,11.95,20
1492,2023-01-25,2026-01-16 20:46:56,Edamame,Asian,5.0,1,5.0,20
1493,2023-01-25,2026-01-16 21:00:40,Spaghetti & Meatballs,Italian,17.95,1,17.95,21
1494,2023-01-25,2026-01-16 21:01:50,California Roll,Asian,11.95,1,11.95,21
1494,2023-01-25,2026-01-16 21:01:50,Steak Torta,Mexican,13.95,1,13.95,21
1494,2023-01-25,2026-01-16 21:01:50,Eggplant Parmesan,Italian,16.95,1,16.95,21
1495,2023-01-25,2026-01-16 21:17:32,Mushroom Ravioli,Italian,15.5,1,15.5,21
1495,2023-01-25,2026-01-16 21:17:32,Chips & Salsa,Mexican,7.0,1,7.0,21
1495,2023-01-25,2026-01-16 21:17:32,Shrimp Scampi,Italian,19.95,1,19.95,21
1496,2023-01-25,2026-01-16 21:32:38,California Roll,Asian,11.95,1,11.95,21
1497,2023-01-26,2026-01-16 11:15:57,Orange Chicken,Asian,16.5,1,16.5,11
1497,2023-01-26,2026-01-16 11:15:57,Steak Tacos,Mexican,13.95,1,13.95,11
1497,2023-01-26,2026-01-16 11:15:57,Chicken Burrito,Mexican,12.95,1,12.95,11
1498,2023-01-26,2026-01-16 11:25:10,French Fries,American,7.0,1,7.0,11
1499,2023-01-26,2026-01-16 11:33:33,Korean Beef Bowl,Asian,17.95,1,17.95,11
1500,2023-01-26,2026-01-16 11:52:57,Tofu Pad Thai,Asian,14.5,1,14.5,11
1500,2023-01-26,2026-01-16 11:52:57,California Roll,Asian,11.95,1,11.95,11
1500,2023-01-26,2026-01-16 11:52:57,Steak Torta,Mexican,13.95,1,13.95,11
1500,2023-01-26,2026-01-16 11:52:57,Chips & Salsa,Mexican,7.0,1,7.0,11
1501,2023-01-26,2026-01-16 12:03:55,Cheeseburger,American,13.95,1,13.95,12
1501,2023-01-26,2026-01-16 12:03:55,Spaghetti & Meatballs,Italian,17.95,1,17.95,12
1501,2023-01-26,2026-01-16 12:03:55,Edamame,Asian,5.0,1,5.0,12
1501,2023-01-26,2026-01-16 12:03:55,Chips & Salsa,Mexican,7.0,1,7.0,12
1502,2023-01-26,2026-01-16 12:04:48,Spaghetti & Meatballs,Italian,17.95,1,17.95,12
1502,2023-01-26,2026-01-16 12:04:48,,,,1,,12
1503,2023-01-26,2026-01-16 12:10:49,Chicken Burrito,Mexican,12.95,1,12.95,12
1504,2023-01-26,2026-01-16 12:44:38,Orange Chicken,Asian,16.5,1,16.5,12
1504,2023-01-26,2026-01-16 12:44:38,Cheeseburger,American,13.95,1,13.95,12
1504,2023-01-26,2026-01-16 12:44:38,Cheeseburger,American,13.95,1,13.95,12
1504,2023-01-26,2026-01-16 12:44:38,Fettuccine Alfredo,Italian,14.5,1,14.5,12
1504,2023-01-26,2026-01-16 12:44:38,Cheese Lasagna,Italian,15.5,1,15.5,12
1504,2023-01-26,2026-01-16 12:44:38,Edamame,Asian,5.0,1,5.0,12
1504,2023-01-26,2026-01-16 12:44:38,Edamame,Asian,5.0,1,5.0,12
1504,2023-01-26,2026-01-16 12:44:38,Mac & Cheese,American,7.0,1,7.0,12
1504,2023-01-26,2026-01-16 12:44:38,Shrimp Scampi,Italian,19.95,1,19.95,12
1504,2023-01-26,2026-01-16 12:44:38,French Fries,American,7.0,1,7.0,12
1505,2023-01-26,2026-01-16 12:47:34,Chicken Tacos,Mexican,11.95,1,11.95,12
1505,2023-01-26,2026-01-16 12:47:34,Cheeseburger,American,13.95,1,13.95,12
1505,2023-01-26,2026-01-16 12:47:34,Tofu Pad Thai,Asian,14.5,1,14.5,12
1505,2023-01-26,2026-01-16 12:47:34,Eggplant Parmesan,Italian,16.95,1,16.95,12
1506,2023-01-26,2026-01-16 12:56:04,Potstickers,Asian,9.0,1,9.0,12
1507,2023-01-26,2026-01-16 13:02:45,Chicken Torta,Mexican,11.95,1,11.95,13
1508,2023-01-26,2026-01-16 13:03:59,Spaghetti,Italian,14.5,1,14.5,13
1509,2023-01-26,2026-01-16 13:08:25,Cheeseburger,American,13.95,1,13.95,13
1509,2023-01-26,2026-01-16 13:08:25,Fettuccine Alfredo,Italian,14.5,1,14.5,13
1509,2023-01-26,2026-01-16 13:08:25,Meat Lasagna,Italian,17.95,1,17.95,13
1509,2023-01-26,2026-01-16 13:08:25,Salmon Roll,Asian,14.95,1,14.95,13
1509,2023-01-26,2026-01-16 13:08:25,Steak Torta,Mexican,13.95,1,13.95,13
1510,2023-01-26,2026-01-16 13:15:18,Spaghetti & Meatballs,Italian,17.95,1,17.95,13
1511,2023-01-26,2026-01-16 13:24:17,Spaghetti,Italian,14.5,1,14.5,13
1512,2023-01-26,2026-01-16 13:27:32,Chicken Torta,Mexican,11.95,1,11.95,13
1513,2023-01-26,2026-01-16 13:46:01,Edamame,Asian,5.0,1,5.0,13
1513,2023-01-26,2026-01-16 13:46:01,Edamame,Asian,5.0,1,5.0,13
1514,2023-01-26,2026-01-16 13:51:21,Orange Chicken,Asian,16.5,1,16.5,13
1514,2023-01-26,2026-01-16 13:51:21,Steak Torta,Mexican,13.95,1,13.95,13
1515,2023-01-26,2026-01-16 13:52:36,Mushroom Ravioli,Italian,15.5,1,15.5,13
1516,2023-01-26,2026-01-16 13:54:36,Edamame,Asian,5.0,1,5.0,13
1516,2023-01-26,2026-01-16 13:54:36,Steak Torta,Mexican,13.95,1,13.95,13
1517,2023-01-26,2026-01-16 13:56:01,Mac & Cheese,American,7.0,1,7.0,13
1518,2023-01-26,2026-01-16 14:00:13,Chicken Burrito,Mexican,12.95,1,12.95,14
1519,2023-01-26,2026-01-16 14:21:10,Potstickers,Asian,9.0,1,9.0,14
1520,2023-01-26,2026-01-16 14:25:20,Cheeseburger,American,13.95,1,13.95,14
1520,2023-01-26,2026-01-16 14:25:20,Hot Dog,American,9.0,1,9.0,14
1521,2023-01-26,2026-01-16 14:32:57,Korean Beef Bowl,Asian,17.95,1,17.95,14
1521,2023-01-26,2026-01-16 14:32:57,Steak Torta,Mexican,13.95,1,13.95,14
1522,2023-01-26,2026-01-16 14:35:32,Orange Chicken,Asian,16.5,1,16.5,14
1522,2023-01-26,2026-01-16 14:35:32,Tofu Pad Thai,Asian,14.5,1,14.5,14
1522,2023-01-26,2026-01-16 14:35:32,Tofu Pad Thai,Asian,14.5,1,14.5,14
1522,2023-01-26,2026-01-16 14:35:32,Chicken Burrito,Mexican,12.95,1,12.95,14
1523,2023-01-26,2026-01-16 14:38:13,Chicken Torta,Mexican,11.95,1,11.95,14
1524,2023-01-26,2026-01-16 14:47:17,Eggplant Parmesan,Italian,16.95,1,16.95,14
1525,2023-01-26,2026-01-16 14:47:46,Steak Burrito,Mexican,14.95,1,14.95,14
1526,2023-01-26,2026-01-16 14:55:06,French Fries,American,7.0,1,7.0,14
1527,2023-01-26,2026-01-16 15:14:30,Steak Tacos,Mexican,13.95,1,13.95,15
1527,2023-01-26,2026-01-16 15:14:30,Fettuccine Alfredo,Italian,14.5,1,14.5,15
1528,2023-01-26,2026-01-16 15:24:38,,,,1,,15
1529,2023-01-26,2026-01-16 15:35:32,Steak Burrito,Mexican,14.95,1,14.95,15
1529,2023-01-26,2026-01-16 15:35:32,Potstickers,Asian,9.0,1,9.0,15
1530,2023-01-26,2026-01-16 15:49:09,Spaghetti & Meatballs,Italian,17.95,1,17.95,15
1530,2023-01-26,2026-01-16 15:49:09,Cheese Lasagna,Italian,15.5,1,15.5,15
1531,2023-01-26,2026-01-16 15:58:50,Korean Beef Bowl,Asian,17.95,1,17.95,15
1532,2023-01-26,2026-01-16 16:04:46,Orange Chicken,Asian,16.5,1,16.5,16
1532,2023-01-26,2026-01-16 16:04:46,Edamame,Asian,5.0,1,5.0,16
1533,2023-01-26,2026-01-16 16:08:02,Hamburger,American,12.95,1,12.95,16
1533,2023-01-26,2026-01-16 16:08:02,Salmon Roll,Asian,14.95,1,14.95,16
1534,2023-01-26,2026-01-16 16:21:23,Cheese Lasagna,Italian,15.5,1,15.5,16
1534,2023-01-26,2026-01-16 16:21:23,Shrimp Scampi,Italian,19.95,1,19.95,16
1534,2023-01-26,2026-01-16 16:21:23,Potstickers,Asian,9.0,1,9.0,16
1535,2023-01-26,2026-01-16 16:38:21,Hamburger,American,12.95,1,12.95,16
1535,2023-01-26,2026-01-16 16:38:21,Spaghetti & Meatballs,Italian,17.95,1,17.95,16
1535,2023-01-26,2026-01-16 16:38:21,Meat Lasagna,Italian,17.95,1,17.95,16
1535,2023-01-26,2026-01-16 16:38:21,Chicken Parmesan,Italian,17.95,1,17.95,16
1536,2023-01-26,2026-01-16 16:52:11,Steak Tacos,Mexican,13.95,1,13.95,16
1536,2023-01-26,2026-01-16 16:52:11,Edamame,Asian,5.0,1,5.0,16
1536,2023-01-26,2026-01-16 16:52:11,Steak Torta,Mexican,13.95,1,13.95,16
1537,2023-01-26,2026-01-16 17:04:54,Veggie Burger,American,10.5,1,10.5,17
1538,2023-01-26,2026-01-16 17:06:36,Hot Dog,American,9.0,1,9.0,17
1538,2023-01-26,2026-01-16 17:06:36,Shrimp Scampi,Italian,19.95,1,19.95,17
1538,2023-01-26,2026-01-16 17:06:36,Chicken Parmesan,Italian,17.95,1,17.95,17
1539,2023-01-26,2026-01-16 18:03:43,Spaghetti,Italian,14.5,1,14.5,18
1539,2023-01-26,2026-01-16 18:03:43,Chicken Burrito,Mexican,12.95,1,12.95,18
1539,2023-01-26,2026-01-16 18:03:43,French Fries,American,7.0,1,7.0,18
1540,2023-01-26,2026-01-16 18:08:56,Meat Lasagna,Italian,17.95,1,17.95,18
1540,2023-01-26,2026-01-16 18:08:56,Cheese Quesadillas,Mexican,10.5,1,10.5,18
1541,2023-01-26,2026-01-16 18:10:06,French Fries,American,7.0,1,7.0,18
1542,2023-01-26,2026-01-16 18:37:22,Steak Tacos,Mexican,13.95,1,13.95,18
1542,2023-01-26,2026-01-16 18:37:22,Shrimp Scampi,Italian,19.95,1,19.95,18
1542,2023-01-26,2026-01-16 18:37:22,Chips & Guacamole,Mexican,9.0,1,9.0,18
1542,2023-01-26,2026-01-16 18:37:22,French Fries,American,7.0,1,7.0,18
1543,2023-01-26,2026-01-16 19:21:11,Spaghetti,Italian,14.5,1,14.5,19
1543,2023-01-26,2026-01-16 19:21:11,French Fries,American,7.0,1,7.0,19
1544,2023-01-26,2026-01-16 19:32:50,California Roll,Asian,11.95,1,11.95,19
1544,2023-01-26,2026-01-16 19:32:50,Chips & Salsa,Mexican,7.0,1,7.0,19
1545,2023-01-26,2026-01-16 19:33:23,Korean Beef Bowl,Asian,17.95,1,17.95,19
1546,2023-01-26,2026-01-16 19:42:41,Mac & Cheese,American,7.0,1,7.0,19
1547,2023-01-26,2026-01-16 20:58:38,Pork Ramen,Asian,17.95,1,17.95,20
